Id,LeaseProposalId,ConditionId,Value,CreateDate,UpdateDate
5218,1740,2,0,3/24/2024,3/30/2024
5219,1740,2,0,4/6/2024,4/2/2024
5220,1740,2,0,3/23/2024,4/4/2024
5221,1741,5,1,3/10/2024,4/5/2024
5222,1741,6,0,3/16/2024,4/3/2024
5223,1741,3,0,4/2/2024,3/29/2024
5224,1742,5,0,3/16/2024,3/29/2024
5225,1742,3,0,3/23/2024,4/4/2024
5226,1742,2,1,3/16/2024,4/1/2024
5227,1743,2,0,4/3/2024,4/1/2024
5228,1743,4,0,3/26/2024,4/4/2024
5229,1743,4,0,3/21/2024,4/1/2024
5230,1744,6,1,3/24/2024,4/2/2024
5231,1744,2,0,4/1/2024,4/1/2024
5232,1744,6,1,3/24/2024,4/3/2024
5233,1745,6,1,3/24/2024,4/4/2024
5234,1745,5,0,4/6/2024,3/30/2024
5235,1745,1,1,3/12/2024,3/29/2024
5236,1746,2,1,3/27/2024,4/2/2024
5237,1746,1,1,3/27/2024,4/1/2024
5238,1746,5,0,3/12/2024,4/2/2024
5239,1747,1,0,3/20/2024,4/5/2024
5240,1747,4,1,3/31/2024,4/1/2024
5241,1747,1,0,4/4/2024,3/31/2024
5242,1748,1,0,3/31/2024,4/1/2024
5243,1748,1,1,3/20/2024,4/3/2024
5244,1748,4,1,3/14/2024,3/31/2024
5245,1749,3,1,4/2/2024,3/31/2024
5246,1749,4,0,4/1/2024,4/4/2024
5247,1749,1,0,3/27/2024,4/4/2024
5248,1750,2,1,4/4/2024,4/1/2024
5249,1750,2,0,3/25/2024,4/5/2024
5250,1750,5,0,3/29/2024,4/2/2024
5251,1751,3,0,3/16/2024,4/3/2024
5252,1751,6,0,3/25/2024,4/3/2024
5253,1751,6,1,4/3/2024,4/3/2024
5254,1752,4,0,3/21/2024,3/31/2024
5255,1752,2,0,3/15/2024,3/30/2024
5256,1752,6,0,3/28/2024,3/29/2024
5257,1753,6,0,4/4/2024,3/30/2024
5258,1753,3,1,3/12/2024,4/6/2024
5259,1753,1,1,3/29/2024,4/2/2024
5260,1754,5,0,4/3/2024,3/29/2024
5261,1754,4,1,3/13/2024,4/5/2024
5262,1754,6,0,3/27/2024,4/1/2024
5263,1755,4,0,4/1/2024,4/2/2024
5264,1755,6,0,3/31/2024,3/29/2024
5265,1755,5,0,4/2/2024,4/4/2024
5266,1756,4,0,3/28/2024,4/1/2024
5267,1756,5,1,3/19/2024,3/30/2024
5268,1756,6,1,3/26/2024,3/31/2024
5269,1757,5,1,3/28/2024,3/30/2024
5270,1757,1,1,4/6/2024,3/29/2024
5271,1757,1,0,3/31/2024,3/31/2024
5272,1758,5,0,3/18/2024,4/1/2024
5273,1758,1,1,3/26/2024,3/30/2024
5274,1758,6,0,3/13/2024,4/4/2024
5275,1759,3,1,3/12/2024,4/5/2024
5276,1759,6,0,4/6/2024,3/31/2024
5277,1759,2,0,3/25/2024,3/31/2024
5278,1760,6,1,4/6/2024,4/1/2024
5279,1760,6,0,4/5/2024,4/2/2024
5280,1760,4,0,4/2/2024,4/3/2024
5281,1761,4,0,3/16/2024,4/2/2024
5282,1761,2,0,3/21/2024,4/5/2024
5283,1761,5,0,4/5/2024,4/4/2024
5284,1762,1,1,3/15/2024,4/2/2024
5285,1762,5,1,3/23/2024,4/3/2024
5286,1762,4,1,3/22/2024,4/4/2024
5287,1763,3,0,3/24/2024,3/30/2024
5288,1763,1,0,3/21/2024,3/29/2024
5289,1763,1,1,3/15/2024,3/29/2024
5290,1764,5,1,3/31/2024,4/1/2024
5291,1764,2,1,3/29/2024,4/1/2024
5292,1764,1,1,4/2/2024,4/3/2024
5293,1765,1,0,3/13/2024,3/30/2024
5294,1765,5,1,3/26/2024,4/6/2024
5295,1765,4,1,3/31/2024,4/6/2024
5296,1766,2,1,3/26/2024,3/30/2024
5297,1766,5,0,3/29/2024,4/4/2024
5298,1766,3,1,3/22/2024,4/4/2024
5299,1767,1,1,3/15/2024,3/30/2024
5300,1767,1,1,3/9/2024,4/2/2024
5301,1767,5,1,3/29/2024,3/31/2024
5302,1768,1,1,3/24/2024,4/3/2024
5303,1768,4,0,3/26/2024,4/2/2024
5304,1768,3,1,3/10/2024,4/1/2024
5305,1769,5,1,4/1/2024,4/6/2024
5306,1769,5,0,3/12/2024,4/2/2024
5307,1769,3,1,3/16/2024,4/5/2024
5308,1770,4,0,3/15/2024,4/5/2024
5309,1770,2,0,3/10/2024,4/6/2024
5310,1770,1,1,4/3/2024,3/29/2024
5311,1771,5,1,4/2/2024,4/1/2024
5312,1771,6,1,3/13/2024,3/31/2024
5313,1771,2,1,3/13/2024,4/5/2024
5314,1772,5,1,3/12/2024,4/3/2024
5315,1772,1,1,3/11/2024,3/31/2024
5316,1772,2,1,4/5/2024,4/2/2024
5317,1773,1,1,3/24/2024,3/29/2024
5318,1773,4,0,3/12/2024,3/29/2024
5319,1773,5,1,3/25/2024,4/1/2024
5320,1774,6,0,3/28/2024,4/4/2024
5321,1774,1,1,3/28/2024,3/30/2024
5322,1774,3,0,4/3/2024,4/6/2024
5323,1775,1,1,3/29/2024,3/29/2024
5324,1775,6,0,3/21/2024,4/6/2024
5325,1775,2,1,3/11/2024,3/29/2024
5326,1776,4,0,3/9/2024,4/5/2024
5327,1776,4,1,3/31/2024,3/29/2024
5328,1776,2,0,3/26/2024,4/5/2024
5329,1777,6,0,3/15/2024,3/30/2024
5330,1777,3,0,3/9/2024,4/1/2024
5331,1777,4,0,3/15/2024,4/1/2024
5332,1778,6,0,4/1/2024,3/30/2024
5333,1778,5,0,3/21/2024,3/29/2024
5334,1778,5,0,3/29/2024,4/1/2024
5335,1779,5,1,4/5/2024,3/30/2024
5336,1779,1,0,3/19/2024,4/1/2024
5337,1779,2,0,4/2/2024,3/30/2024
5338,1780,6,1,3/11/2024,4/5/2024
5339,1780,3,1,3/30/2024,3/30/2024
5340,1780,1,0,3/15/2024,3/29/2024
5341,1781,1,1,4/1/2024,4/6/2024
5342,1781,5,0,3/18/2024,4/1/2024
5343,1781,5,1,3/31/2024,4/6/2024
5344,1782,1,0,4/2/2024,4/1/2024
5345,1782,2,1,3/14/2024,3/31/2024
5346,1782,1,1,3/26/2024,3/30/2024
5347,1783,6,0,3/19/2024,3/31/2024
5348,1783,2,1,4/1/2024,4/1/2024
5349,1783,4,0,3/12/2024,3/29/2024
5350,1784,6,1,3/29/2024,3/30/2024
5351,1784,2,0,3/20/2024,4/5/2024
5352,1784,2,0,3/31/2024,3/30/2024
5353,1785,1,1,3/9/2024,4/6/2024
5354,1785,4,0,3/27/2024,4/1/2024
5355,1785,3,1,3/27/2024,3/29/2024
5356,1786,6,0,4/1/2024,4/6/2024
5357,1786,1,1,4/1/2024,4/1/2024
5358,1786,6,0,3/15/2024,4/5/2024
5359,1787,1,1,3/30/2024,4/2/2024
5360,1787,5,1,3/14/2024,3/30/2024
5361,1787,6,1,3/25/2024,3/29/2024
5362,1788,4,1,3/31/2024,4/4/2024
5363,1788,5,1,3/14/2024,3/30/2024
5364,1788,2,0,3/17/2024,4/6/2024
5365,1789,4,1,3/10/2024,3/31/2024
5366,1789,4,0,4/3/2024,4/1/2024
5367,1789,6,0,3/19/2024,4/5/2024
5368,1790,3,1,4/5/2024,4/1/2024
5369,1790,3,0,3/21/2024,4/3/2024
5370,1790,6,0,3/17/2024,4/3/2024
5371,1791,5,1,3/16/2024,4/5/2024
5372,1791,3,0,3/20/2024,4/6/2024
5373,1791,2,0,3/16/2024,3/31/2024
5374,1792,4,1,3/28/2024,4/6/2024
5375,1792,2,1,3/22/2024,4/6/2024
5376,1792,6,1,3/19/2024,4/2/2024
5377,1793,1,1,3/16/2024,4/5/2024
5378,1793,2,0,3/24/2024,4/3/2024
5379,1793,3,1,3/16/2024,4/1/2024
5380,1794,5,0,3/22/2024,4/3/2024
5381,1794,6,1,3/17/2024,3/31/2024
5382,1794,6,1,4/6/2024,4/4/2024
5383,1795,2,1,4/3/2024,4/6/2024
5384,1795,3,1,3/18/2024,3/29/2024
5385,1795,5,0,4/4/2024,3/31/2024
5386,1796,5,1,3/18/2024,4/1/2024
5387,1796,5,1,3/22/2024,4/5/2024
5388,1796,3,0,3/9/2024,4/1/2024
5389,1797,6,1,3/23/2024,4/2/2024
5390,1797,5,0,3/15/2024,3/31/2024
5391,1797,5,1,4/1/2024,3/29/2024
5392,1798,4,1,4/4/2024,4/1/2024
5393,1798,3,0,3/19/2024,3/31/2024
5394,1798,1,1,4/5/2024,3/30/2024
5395,1799,3,0,3/12/2024,4/4/2024
5396,1799,1,1,3/27/2024,4/6/2024
5397,1799,5,1,3/20/2024,4/1/2024
5398,1800,6,0,3/18/2024,4/5/2024
5399,1800,6,1,4/4/2024,3/30/2024
5400,1800,6,0,3/13/2024,4/1/2024
5401,1801,5,0,3/16/2024,4/5/2024
5402,1801,4,0,3/20/2024,4/2/2024
5403,1801,1,1,3/21/2024,3/31/2024
5404,1802,5,0,3/13/2024,3/29/2024
5405,1802,1,1,3/11/2024,3/30/2024
5406,1802,4,1,3/25/2024,4/2/2024
5407,1803,2,0,3/13/2024,4/1/2024
5408,1803,6,1,4/1/2024,4/3/2024
5409,1803,3,1,3/26/2024,4/5/2024
5410,1804,5,0,4/5/2024,4/1/2024
5411,1804,6,1,3/26/2024,3/31/2024
5412,1804,3,0,3/10/2024,4/1/2024
5413,1805,6,1,3/20/2024,4/2/2024
5414,1805,3,1,3/25/2024,4/6/2024
5415,1805,4,0,3/20/2024,4/5/2024
5416,1806,4,0,3/13/2024,4/2/2024
5417,1806,2,0,3/13/2024,4/5/2024
5418,1806,6,1,3/12/2024,4/2/2024
5419,1807,4,0,3/16/2024,4/4/2024
5420,1807,4,1,3/30/2024,4/6/2024
5421,1807,3,1,4/3/2024,4/4/2024
5422,1808,2,1,4/2/2024,3/31/2024
5423,1808,5,0,3/10/2024,4/6/2024
5424,1808,2,1,3/28/2024,3/29/2024
5425,1809,4,0,3/19/2024,4/2/2024
5426,1809,6,0,3/13/2024,3/30/2024
5427,1809,4,0,3/18/2024,4/1/2024
5428,1810,2,0,3/22/2024,4/6/2024
5429,1810,2,0,3/9/2024,4/5/2024
5430,1810,4,1,3/9/2024,4/5/2024
5431,1811,2,1,3/17/2024,3/30/2024
5432,1811,4,0,3/14/2024,4/5/2024
5433,1811,6,1,3/19/2024,3/31/2024
5434,1812,1,0,3/9/2024,4/1/2024
5435,1812,6,1,3/11/2024,3/30/2024
5436,1812,6,0,3/12/2024,4/1/2024
5437,1813,6,0,3/12/2024,3/29/2024
5438,1813,6,1,3/10/2024,4/3/2024
5439,1813,1,0,3/28/2024,3/31/2024
5440,1814,3,1,4/6/2024,3/30/2024
5441,1814,3,1,3/17/2024,3/31/2024
5442,1814,2,0,3/25/2024,3/29/2024
5443,1815,3,0,3/26/2024,4/2/2024
5444,1815,6,0,3/22/2024,3/29/2024
5445,1815,5,0,3/24/2024,3/29/2024
5446,1816,3,1,3/12/2024,3/31/2024
5447,1816,6,0,3/12/2024,3/29/2024
5448,1816,6,1,3/25/2024,4/3/2024
5449,1817,5,1,4/1/2024,4/1/2024
5450,1817,4,0,3/14/2024,4/6/2024
5451,1817,6,1,3/30/2024,4/1/2024
5452,1818,1,0,3/12/2024,4/1/2024
5453,1818,1,1,3/15/2024,4/1/2024
5454,1818,2,1,3/27/2024,4/5/2024
5455,1819,4,1,3/16/2024,4/5/2024
5456,1819,6,1,3/24/2024,4/1/2024
5457,1819,5,0,3/12/2024,4/3/2024
5458,1820,2,0,3/13/2024,4/2/2024
5459,1820,4,1,3/13/2024,3/30/2024
5460,1820,4,1,3/20/2024,4/4/2024
5461,1821,3,0,3/17/2024,4/6/2024
5462,1821,3,0,4/1/2024,4/5/2024
5463,1821,1,0,3/24/2024,4/2/2024
5464,1822,3,1,3/21/2024,4/6/2024
5465,1822,6,0,3/29/2024,3/31/2024
5466,1822,4,1,3/13/2024,4/2/2024
5467,1823,3,0,3/24/2024,3/30/2024
5468,1823,2,1,3/29/2024,4/6/2024
5469,1823,6,1,3/11/2024,3/30/2024
5470,1824,6,0,3/29/2024,4/4/2024
5471,1824,5,1,4/4/2024,4/4/2024
5472,1824,4,0,3/30/2024,3/31/2024
5473,1825,2,1,4/5/2024,4/4/2024
5474,1825,4,1,3/10/2024,4/6/2024
5475,1825,1,1,3/20/2024,3/30/2024
5476,1826,3,1,3/29/2024,4/3/2024
5477,1826,5,0,3/26/2024,3/31/2024
5478,1826,5,1,3/19/2024,4/6/2024
5479,1827,5,1,3/28/2024,4/1/2024
5480,1827,5,1,3/14/2024,3/29/2024
5481,1827,2,1,3/15/2024,4/2/2024
5482,1828,5,0,3/21/2024,4/2/2024
5483,1828,3,0,3/18/2024,4/4/2024
5484,1828,3,1,3/28/2024,4/6/2024
5485,1829,3,0,4/2/2024,3/31/2024
5486,1829,6,0,3/10/2024,4/2/2024
5487,1829,1,1,3/17/2024,4/6/2024
5488,1830,4,0,3/18/2024,4/5/2024
5489,1830,2,1,3/25/2024,3/29/2024
5490,1830,3,1,3/25/2024,3/31/2024
5491,1831,4,1,4/4/2024,3/31/2024
5492,1831,6,0,3/29/2024,4/5/2024
5493,1831,4,0,3/31/2024,4/2/2024
5494,1832,6,1,3/12/2024,4/3/2024
5495,1832,4,0,3/9/2024,3/31/2024
5496,1832,1,0,3/20/2024,3/30/2024
5497,1833,5,0,3/21/2024,4/6/2024
5498,1833,6,0,3/13/2024,4/3/2024
5499,1833,5,1,4/6/2024,3/29/2024
5500,1834,6,0,3/22/2024,4/1/2024
5501,1834,3,0,4/1/2024,4/4/2024
5502,1834,4,0,3/27/2024,3/29/2024
5503,1835,1,0,3/15/2024,3/30/2024
5504,1835,6,1,3/23/2024,4/5/2024
5505,1835,5,1,3/9/2024,4/2/2024
5506,1836,3,1,3/31/2024,4/1/2024
5507,1836,4,1,3/12/2024,3/29/2024
5508,1836,2,1,3/20/2024,3/31/2024
5509,1837,4,0,3/20/2024,3/30/2024
5510,1837,5,1,3/18/2024,3/31/2024
5511,1837,4,1,4/6/2024,3/31/2024
5512,1838,5,1,3/9/2024,3/30/2024
5513,1838,5,1,3/12/2024,4/2/2024
5514,1838,5,1,3/21/2024,4/1/2024
5515,1839,5,0,4/1/2024,4/2/2024
5516,1839,3,0,3/18/2024,3/30/2024
5517,1839,4,1,3/29/2024,3/30/2024
5518,1840,4,0,4/5/2024,4/1/2024
5519,1840,4,1,3/15/2024,4/2/2024
5520,1840,3,0,3/12/2024,4/4/2024
5521,1841,6,0,4/5/2024,4/3/2024
5522,1841,3,0,4/2/2024,3/30/2024
5523,1841,4,1,3/12/2024,4/4/2024
5524,1842,4,0,3/12/2024,3/31/2024
5525,1842,3,0,3/12/2024,4/2/2024
5526,1842,4,1,3/24/2024,4/5/2024
5527,1843,2,1,4/1/2024,3/29/2024
5528,1843,6,0,4/4/2024,4/4/2024
5529,1843,2,1,3/10/2024,3/29/2024
5530,1844,6,1,3/10/2024,4/4/2024
5531,1844,3,1,3/18/2024,3/29/2024
5532,1844,4,1,4/6/2024,3/29/2024
5533,1845,2,1,3/15/2024,3/29/2024
5534,1845,1,1,4/5/2024,4/1/2024
5535,1845,1,1,3/28/2024,3/29/2024
5536,1846,1,0,3/20/2024,3/29/2024
5537,1846,4,1,3/31/2024,3/30/2024
5538,1846,6,1,3/20/2024,4/3/2024
5539,1847,2,1,3/25/2024,4/3/2024
5540,1847,4,0,3/21/2024,4/1/2024
5541,1847,5,0,3/22/2024,4/2/2024
5542,1848,1,0,4/3/2024,4/2/2024
5543,1848,5,0,3/17/2024,4/6/2024
5544,1848,4,1,3/29/2024,3/29/2024
5545,1849,6,0,3/30/2024,3/30/2024
5546,1849,5,1,3/30/2024,4/2/2024
5547,1849,1,1,3/21/2024,3/30/2024
5548,1850,2,0,3/27/2024,4/2/2024
5549,1850,6,0,3/23/2024,4/2/2024
5550,1850,1,1,4/1/2024,4/1/2024
5551,1851,6,1,3/9/2024,3/29/2024
5552,1851,6,1,3/16/2024,4/1/2024
5553,1851,1,0,3/29/2024,4/3/2024
5554,1852,6,1,3/30/2024,4/6/2024
5555,1852,5,1,3/27/2024,4/5/2024
5556,1852,3,1,3/12/2024,4/4/2024
5557,1853,4,0,3/18/2024,3/31/2024
5558,1853,6,0,3/21/2024,4/4/2024
5559,1853,4,1,3/10/2024,4/4/2024
5560,1854,6,1,3/19/2024,3/31/2024
5561,1854,2,1,3/19/2024,4/3/2024
5562,1854,5,0,3/12/2024,4/1/2024
5563,1855,1,0,4/2/2024,3/29/2024
5564,1855,1,1,3/14/2024,4/6/2024
5565,1855,6,0,3/27/2024,4/5/2024
5566,1856,3,0,3/10/2024,4/2/2024
5567,1856,5,1,3/10/2024,3/29/2024
5568,1856,6,1,4/6/2024,3/31/2024
5569,1857,6,0,4/4/2024,4/6/2024
5570,1857,3,1,3/23/2024,4/3/2024
5571,1857,1,0,4/6/2024,4/4/2024
5572,1858,2,0,3/22/2024,3/29/2024
5573,1858,1,1,4/1/2024,4/4/2024
5574,1858,4,0,3/22/2024,4/3/2024
5575,1859,2,1,3/14/2024,4/2/2024
5576,1859,3,0,3/28/2024,4/3/2024
5577,1859,3,1,3/21/2024,4/4/2024
5578,1860,3,1,3/17/2024,4/4/2024
5579,1860,2,0,3/9/2024,4/5/2024
5580,1860,3,0,3/24/2024,4/3/2024
5581,1861,2,0,3/28/2024,3/31/2024
5582,1861,3,1,3/26/2024,4/2/2024
5583,1861,4,0,3/20/2024,4/1/2024
5584,1862,4,1,4/4/2024,4/1/2024
5585,1862,3,1,3/29/2024,3/31/2024
5586,1862,4,0,3/14/2024,3/31/2024
5587,1863,3,0,3/17/2024,4/2/2024
5588,1863,5,1,3/29/2024,3/30/2024
5589,1863,6,0,3/27/2024,3/29/2024
5590,1864,3,0,4/5/2024,3/30/2024
5591,1864,1,1,3/23/2024,3/30/2024
5592,1864,1,0,3/30/2024,3/31/2024
5593,1865,4,1,4/5/2024,4/2/2024
5594,1865,2,1,3/25/2024,4/6/2024
5595,1865,3,1,3/18/2024,4/4/2024
5596,1866,5,0,4/4/2024,3/31/2024
5597,1866,2,1,4/6/2024,4/3/2024
5598,1866,1,0,3/26/2024,4/2/2024
5599,1867,6,1,4/1/2024,3/30/2024
5600,1867,1,0,4/1/2024,4/4/2024
5601,1867,3,1,3/30/2024,4/2/2024
5602,1868,1,0,3/21/2024,3/31/2024
5603,1868,2,1,3/19/2024,3/30/2024
5604,1868,4,0,4/3/2024,4/2/2024
5605,1869,2,0,3/30/2024,4/2/2024
5606,1869,1,0,4/5/2024,3/30/2024
5607,1869,6,0,3/31/2024,4/4/2024
5608,1870,1,1,3/17/2024,4/6/2024
5609,1870,3,1,3/11/2024,3/31/2024
5610,1870,1,0,3/30/2024,3/30/2024
5611,1871,3,0,3/13/2024,4/2/2024
5612,1871,2,1,4/4/2024,4/1/2024
5613,1871,4,1,3/28/2024,4/4/2024
5614,1872,3,0,4/1/2024,3/31/2024
5615,1872,2,1,3/27/2024,3/30/2024
5616,1872,6,0,4/4/2024,4/3/2024
5617,1873,4,0,4/2/2024,3/29/2024
5618,1873,3,0,4/1/2024,4/1/2024
5619,1873,4,1,3/13/2024,4/1/2024
5620,1874,5,1,4/1/2024,4/1/2024
5621,1874,4,0,4/2/2024,4/2/2024
5622,1874,2,0,3/15/2024,3/31/2024
5623,1875,6,1,4/1/2024,4/6/2024
5624,1875,3,0,3/9/2024,4/3/2024
5625,1875,2,0,4/1/2024,4/2/2024
5626,1876,6,1,3/25/2024,4/2/2024
5627,1876,1,0,3/24/2024,3/29/2024
5628,1876,2,1,3/28/2024,4/5/2024
5629,1877,4,1,3/17/2024,3/31/2024
5630,1877,3,0,4/1/2024,4/3/2024
5631,1877,5,0,3/21/2024,3/29/2024
5632,1878,6,1,3/19/2024,3/29/2024
5633,1878,5,0,3/23/2024,4/6/2024
5634,1878,3,1,3/28/2024,3/30/2024
5635,1879,4,1,4/1/2024,4/2/2024
5636,1879,3,0,3/19/2024,4/4/2024
5637,1879,6,0,3/13/2024,4/6/2024
5638,1880,2,0,3/27/2024,4/1/2024
5639,1880,5,1,4/5/2024,4/2/2024
5640,1880,2,1,4/4/2024,3/29/2024
5641,1881,5,0,3/26/2024,4/2/2024
5642,1881,4,1,3/25/2024,3/29/2024
5643,1881,5,1,3/9/2024,4/6/2024
5644,1882,1,1,3/18/2024,4/4/2024
5645,1882,1,0,4/6/2024,4/4/2024
5646,1882,5,0,4/1/2024,4/2/2024
5647,1883,6,0,3/17/2024,4/4/2024
5648,1883,3,1,3/20/2024,4/5/2024
5649,1883,4,1,4/6/2024,3/30/2024
5650,1884,6,1,3/31/2024,3/31/2024
5651,1884,4,1,3/13/2024,4/6/2024
5652,1884,3,0,3/15/2024,3/31/2024
5653,1885,1,0,3/11/2024,4/3/2024
5654,1885,3,0,3/28/2024,3/29/2024
5655,1885,6,0,3/14/2024,3/29/2024
5656,1886,5,0,3/29/2024,4/3/2024
5657,1886,1,0,3/9/2024,3/30/2024
5658,1886,6,1,3/9/2024,4/1/2024
5659,1887,6,1,3/18/2024,4/6/2024
5660,1887,5,0,3/23/2024,3/31/2024
5661,1887,6,0,4/3/2024,3/30/2024
5662,1888,3,0,3/29/2024,4/4/2024
5663,1888,5,1,3/12/2024,3/29/2024
5664,1888,2,0,4/6/2024,4/6/2024
5665,1889,1,0,4/2/2024,4/3/2024
5666,1889,1,0,3/13/2024,4/6/2024
5667,1889,5,1,4/6/2024,4/4/2024
5668,1890,2,1,4/1/2024,3/29/2024
5669,1890,2,1,3/21/2024,4/4/2024
5670,1890,2,1,3/17/2024,3/30/2024
5671,1891,2,1,3/24/2024,3/31/2024
5672,1891,5,1,3/27/2024,3/31/2024
5673,1891,1,0,3/10/2024,4/4/2024
5674,1892,3,1,4/5/2024,4/3/2024
5675,1892,5,1,4/2/2024,4/1/2024
5676,1892,1,1,3/18/2024,4/4/2024
5677,1893,6,0,3/20/2024,3/30/2024
5678,1893,4,1,4/1/2024,4/4/2024
5679,1893,6,1,3/28/2024,4/2/2024
5680,1894,3,1,3/25/2024,3/31/2024
5681,1894,1,1,3/29/2024,4/2/2024
5682,1894,6,1,4/4/2024,3/29/2024
5683,1895,1,1,3/25/2024,4/6/2024
5684,1895,5,1,3/9/2024,4/5/2024
5685,1895,2,0,3/9/2024,4/4/2024
5686,1896,5,1,3/21/2024,4/1/2024
5687,1896,2,1,3/19/2024,4/4/2024
5688,1896,4,1,3/24/2024,3/31/2024
5689,1897,2,0,4/3/2024,4/2/2024
5690,1897,5,0,3/26/2024,4/3/2024
5691,1897,5,0,3/12/2024,4/4/2024
5692,1898,1,1,4/3/2024,3/31/2024
5693,1898,2,0,4/6/2024,3/29/2024
5694,1898,1,1,3/31/2024,3/31/2024
5695,1899,2,1,3/31/2024,4/4/2024
5696,1899,4,1,3/24/2024,4/4/2024
5697,1899,1,1,3/22/2024,3/29/2024
5698,1900,2,1,3/23/2024,3/31/2024
5699,1900,4,0,3/24/2024,4/5/2024
5700,1900,3,0,4/6/2024,4/6/2024
5701,1901,6,0,4/3/2024,4/1/2024
5702,1901,2,0,4/3/2024,3/30/2024
5703,1901,6,0,3/22/2024,4/1/2024
5704,1902,2,1,3/23/2024,4/6/2024
5705,1902,4,1,3/20/2024,4/1/2024
5706,1902,1,0,3/13/2024,3/31/2024
5707,1903,2,0,4/6/2024,4/6/2024
5708,1903,4,0,3/12/2024,4/1/2024
5709,1903,2,0,3/25/2024,3/29/2024
5710,1904,5,0,3/9/2024,3/31/2024
5711,1904,6,1,3/17/2024,4/5/2024
5712,1904,1,0,3/15/2024,3/29/2024
5713,1905,6,1,3/23/2024,4/2/2024
5714,1905,4,0,3/21/2024,4/4/2024
5715,1905,3,0,4/2/2024,3/30/2024
5716,1906,1,0,3/9/2024,4/4/2024
5717,1906,1,1,4/1/2024,3/29/2024
5718,1906,5,0,3/27/2024,3/30/2024
5719,1907,6,0,3/23/2024,3/31/2024
5720,1907,5,1,3/28/2024,3/29/2024
5721,1907,2,1,4/2/2024,4/2/2024
5722,1908,3,0,3/9/2024,3/29/2024
5723,1908,1,0,3/25/2024,3/30/2024
5724,1908,2,0,4/1/2024,4/1/2024
5725,1909,4,1,3/20/2024,4/5/2024
5726,1909,2,0,3/25/2024,3/31/2024
5727,1909,4,0,3/19/2024,3/31/2024
5728,1910,3,0,3/11/2024,4/5/2024
5729,1910,1,1,4/3/2024,3/30/2024
5730,1910,3,0,3/26/2024,4/4/2024
5731,1911,5,0,4/1/2024,4/5/2024
5732,1911,1,0,3/31/2024,4/4/2024
5733,1911,5,1,3/15/2024,4/4/2024
5734,1912,4,0,4/5/2024,4/4/2024
5735,1912,5,1,4/5/2024,4/3/2024
5736,1912,6,1,3/27/2024,3/30/2024
5737,1913,1,0,3/18/2024,4/4/2024
5738,1913,2,0,4/3/2024,4/5/2024
5739,1913,1,1,3/30/2024,4/5/2024
5740,1914,5,1,4/5/2024,4/3/2024
5741,1914,6,1,4/5/2024,4/4/2024
5742,1914,6,0,3/16/2024,4/5/2024
5743,1915,5,0,3/28/2024,4/6/2024
5744,1915,5,1,3/9/2024,4/5/2024
5745,1915,2,0,3/22/2024,4/5/2024
5746,1916,4,0,4/2/2024,3/29/2024
5747,1916,2,0,3/12/2024,4/4/2024
5748,1916,3,0,4/4/2024,4/4/2024
5749,1917,4,1,3/10/2024,3/31/2024
5750,1917,6,1,3/17/2024,3/31/2024
5751,1917,4,1,3/25/2024,4/1/2024
5752,1918,1,1,3/18/2024,4/4/2024
5753,1918,1,1,3/31/2024,4/4/2024
5754,1918,1,0,3/29/2024,4/4/2024
5755,1919,5,0,3/19/2024,4/6/2024
5756,1919,5,0,3/16/2024,4/5/2024
5757,1919,6,0,3/19/2024,4/3/2024
5758,1920,2,1,3/31/2024,3/29/2024
5759,1920,3,0,3/15/2024,4/1/2024
5760,1920,5,0,3/15/2024,4/1/2024
5761,1921,3,1,3/15/2024,3/30/2024
5762,1921,3,0,4/4/2024,3/29/2024
5763,1921,2,0,4/5/2024,4/1/2024
5764,1922,1,1,4/5/2024,4/6/2024
5765,1922,5,0,3/29/2024,4/6/2024
5766,1922,6,1,4/6/2024,4/3/2024
5767,1923,6,0,4/5/2024,4/3/2024
5768,1923,3,0,3/22/2024,4/4/2024
5769,1923,2,1,3/27/2024,4/5/2024
5770,1924,2,0,4/6/2024,4/4/2024
5771,1924,2,1,3/21/2024,4/2/2024
5772,1924,4,0,3/30/2024,4/6/2024
5773,1925,3,0,3/16/2024,4/6/2024
5774,1925,3,0,4/5/2024,4/2/2024
5775,1925,5,1,3/10/2024,3/31/2024
5776,1926,5,1,3/26/2024,3/29/2024
5777,1926,2,1,3/14/2024,4/3/2024
5778,1926,3,1,3/16/2024,4/2/2024
5779,1927,3,1,3/14/2024,3/29/2024
5780,1927,4,1,3/12/2024,3/31/2024
5781,1927,4,0,3/12/2024,4/2/2024
5782,1928,1,1,4/2/2024,4/2/2024
5783,1928,1,1,3/21/2024,3/30/2024
5784,1928,2,0,3/20/2024,4/2/2024
5785,1929,2,0,3/17/2024,4/3/2024
5786,1929,3,0,3/17/2024,4/3/2024
5787,1929,1,1,3/24/2024,4/3/2024
5788,1930,2,1,3/29/2024,4/5/2024
5789,1930,5,1,4/1/2024,4/4/2024
5790,1930,3,0,3/11/2024,4/3/2024
5791,1931,4,0,3/21/2024,3/30/2024
5792,1931,2,1,4/1/2024,4/1/2024
5793,1931,5,0,3/12/2024,3/30/2024
5794,1932,6,0,3/9/2024,4/2/2024
5795,1932,5,0,3/25/2024,4/1/2024
5796,1932,2,1,3/10/2024,4/5/2024
5797,1933,3,1,3/31/2024,4/6/2024
5798,1933,2,1,3/29/2024,4/4/2024
