Id,EmployeeId,ProposalId,CustomerId,DealershipCarId,LeaseSignDate,LeaseStartDate,LeaseEndDate,LeaseUniqueNumber,TotalPrice,Description,CreateDate,UpdateDate
1719,2,2,18954,2108,7/17/2023,7/20/2023,2/6/2024,1719,16842.33,Empty Description ,8/25/2021,8/25/2021
1720,6,7,24048,9633,9/10/2022,10/4/2022,6/20/2023,1720,15585.34,Empty Description ,1/6/2023,1/6/2023
1721,8,1,11803,2173,8/6/2023,8/31/2023,3/21/2024,1721,21364.71,Empty Description ,3/2/2024,3/2/2024
1722,3,9,1133,3085,8/15/2022,9/6/2022,6/13/2023,1722,24150.03,Empty Description ,1/22/2023,1/22/2023
1723,9,9,8435,2219,2/18/2023,3/10/2023,10/14/2023,1723,8112.87,Empty Description ,11/4/2021,11/4/2021
1724,1,6,22765,3331,8/5/2023,8/15/2023,11/30/2023,1724,11908.4,Empty Description ,6/28/2022,6/28/2022
1725,8,6,27413,7097,4/19/2023,4/21/2023,1/28/2024,1725,19413.19,Empty Description ,10/15/2023,10/15/2023
1726,7,7,8689,4825,9/19/2021,9/21/2021,5/30/2022,1726,6422.04,Empty Description ,8/27/2023,8/27/2023
1727,4,4,26005,6124,2/2/2024,2/13/2024,5/24/2024,1727,17000.99,Empty Description ,11/4/2021,11/4/2021
1728,3,6,11031,3542,7/4/2023,7/12/2023,4/24/2024,1728,32769.69,Empty Description ,8/5/2023,8/5/2023
1729,7,2,16680,1346,12/18/2023,1/10/2024,1/4/2025,1729,27426.3,Empty Description ,9/15/2022,9/15/2022
1730,8,6,401,4183,2/29/2024,3/13/2024,2/14/2025,1730,47906.36,Empty Description ,5/3/2023,5/3/2023
1731,6,9,21804,1788,6/15/2023,6/23/2023,2/24/2024,1731,32358.97,Empty Description ,3/23/2022,3/23/2022
1732,8,5,1047,2738,12/28/2022,1/23/2023,12/13/2023,1732,17673.61,Empty Description ,8/31/2022,8/31/2022
1733,6,7,14523,9757,7/24/2022,8/7/2022,2/3/2023,1733,16938.86,Empty Description ,6/30/2022,6/30/2022
1734,6,10,26327,8375,11/26/2023,12/12/2023,10/28/2024,1734,14776.95,Empty Description ,9/25/2021,9/25/2021
1735,6,10,7351,7324,12/12/2021,12/29/2021,9/18/2022,1735,17723.19,Empty Description ,12/25/2022,12/25/2022
1736,6,7,28503,9172,3/26/2024,4/22/2024,3/18/2025,1736,37765.73,Empty Description ,5/14/2021,5/14/2021
1737,8,4,19622,6122,8/2/2021,8/14/2021,1/10/2022,1737,24976.72,Empty Description ,3/28/2023,3/28/2023
1738,6,2,12589,8977,10/4/2021,10/14/2021,6/2/2022,1738,21558.04,Empty Description ,11/18/2021,11/18/2021
1739,8,8,23705,7769,7/1/2022,7/3/2022,1/21/2023,1739,28548.36,Empty Description ,3/11/2022,3/11/2022
1740,6,6,23613,6216,9/25/2021,10/10/2021,8/7/2022,1740,15145.2,Empty Description ,3/5/2023,3/5/2023
1741,7,5,7008,8043,7/14/2022,8/12/2022,1/27/2023,1741,21149.69,Empty Description ,1/3/2022,1/3/2022
1742,6,7,15250,1037,9/12/2021,10/3/2021,7/27/2022,1742,6188.91,Empty Description ,4/5/2024,4/5/2024
1743,7,9,27170,7866,9/25/2023,9/26/2023,4/19/2024,1743,15159.86,Empty Description ,3/20/2024,3/20/2024
1744,2,6,22069,783,3/19/2024,4/2/2024,11/18/2024,1744,45534.72,Empty Description ,8/28/2022,8/28/2022
1745,8,7,3504,3757,3/12/2024,3/29/2024,1/16/2025,1745,21052.19,Empty Description ,4/13/2023,4/13/2023
1746,5,4,23823,4268,10/19/2021,11/11/2021,7/16/2022,1746,13806.49,Empty Description ,3/2/2024,3/2/2024
1747,1,9,4033,9897,3/18/2022,4/5/2022,10/17/2022,1747,21154.95,Empty Description ,11/22/2021,11/22/2021
1748,7,3,10310,3671,5/1/2021,5/24/2021,8/25/2021,1748,4594.96,Empty Description ,11/1/2023,11/1/2023
1749,6,6,5651,763,2/3/2022,2/9/2022,9/15/2022,1749,16864.35,Empty Description ,9/1/2022,9/1/2022
1750,6,9,24823,6087,7/2/2022,7/3/2022,2/25/2023,1750,34547.94,Empty Description ,3/22/2023,3/22/2023
1751,6,6,9225,6095,8/30/2023,9/23/2023,7/19/2024,1751,6368.89,Empty Description ,7/27/2022,7/27/2022
1752,4,3,509,2354,3/11/2022,3/14/2022,2/12/2023,1752,38095.92,Empty Description ,3/17/2022,3/17/2022
1753,8,6,10177,9278,2/23/2022,3/11/2022,9/21/2022,1753,38286.34,Empty Description ,11/22/2023,11/22/2023
1754,4,4,10096,4587,11/5/2021,12/4/2021,9/4/2022,1754,3859.34,Empty Description ,7/4/2022,7/4/2022
1755,9,2,26175,1174,6/28/2021,7/5/2021,5/31/2022,1755,9148.59,Empty Description ,10/11/2023,10/11/2023
1756,3,3,13877,3519,11/23/2023,12/5/2023,4/6/2024,1756,22636.49,Empty Description ,12/11/2022,12/11/2022
1757,6,2,14192,7807,2/9/2022,3/3/2022,10/30/2022,1757,38416.35,Empty Description ,8/19/2022,8/19/2022
1758,1,7,7494,9894,12/17/2021,1/14/2022,5/15/2022,1758,29462.53,Empty Description ,10/4/2021,10/4/2021
1759,6,4,7489,7584,4/2/2023,4/25/2023,10/21/2023,1759,42157.24,Empty Description ,1/13/2024,1/13/2024
1760,9,5,8988,9705,9/11/2023,9/29/2023,3/28/2024,1760,31062.23,Empty Description ,8/8/2022,8/8/2022
1761,4,6,25521,6736,1/10/2024,1/20/2024,9/3/2024,1761,35535.62,Empty Description ,12/15/2022,12/15/2022
1762,3,9,8637,442,11/19/2023,12/13/2023,3/23/2024,1762,12852.05,Empty Description ,4/19/2022,4/19/2022
1763,4,4,9331,3721,12/27/2021,1/16/2022,6/30/2022,1763,44809.76,Empty Description ,12/10/2022,12/10/2022
1764,2,3,5508,6456,9/9/2021,10/8/2021,4/25/2022,1764,8996.02,Empty Description ,9/27/2021,9/27/2021
1765,8,7,15912,4389,2/27/2022,3/20/2022,9/14/2022,1765,22266.8,Empty Description ,4/14/2023,4/14/2023
1766,2,1,13551,2002,8/7/2023,8/24/2023,5/21/2024,1766,41866.28,Empty Description ,9/10/2023,9/10/2023
1767,10,10,12491,7601,10/19/2021,11/12/2021,5/1/2022,1767,31664.99,Empty Description ,10/8/2023,10/8/2023
1768,7,6,22059,9182,6/12/2022,7/6/2022,12/9/2022,1768,1711.91,Empty Description ,4/20/2021,4/20/2021
1769,7,4,11529,1374,4/25/2021,5/4/2021,8/16/2021,1769,13507.51,Empty Description ,4/21/2023,4/21/2023
1770,2,10,13869,4566,1/8/2023,1/25/2023,7/6/2023,1770,9998.53,Empty Description ,10/24/2022,10/24/2022
1771,8,7,26240,5743,6/13/2023,7/6/2023,4/6/2024,1771,26451.99,Empty Description ,2/15/2023,2/15/2023
1772,3,9,20188,218,6/5/2023,6/17/2023,11/9/2023,1772,18673.31,Empty Description ,9/3/2021,9/3/2021
1773,6,8,23983,509,2/2/2024,2/29/2024,12/21/2024,1773,21532.31,Empty Description ,8/1/2021,8/1/2021
1774,9,8,22658,7883,2/5/2022,3/5/2022,1/17/2023,1774,15672.37,Empty Description ,11/11/2022,11/11/2022
1775,8,3,2812,2905,5/26/2023,6/20/2023,1/9/2024,1775,10374.35,Empty Description ,8/2/2023,8/2/2023
1776,8,8,7116,1474,4/7/2021,5/5/2021,3/1/2022,1776,6171.6,Empty Description ,11/24/2021,11/24/2021
1777,6,8,28680,964,2/21/2024,2/25/2024,9/7/2024,1777,36613,Empty Description ,4/23/2021,4/23/2021
1778,8,4,8433,1324,2/19/2023,3/18/2023,1/31/2024,1778,24831.48,Empty Description ,7/16/2023,7/16/2023
1779,3,8,14875,1778,5/30/2022,6/19/2022,1/26/2023,1779,19357.04,Empty Description ,8/12/2022,8/12/2022
1780,4,10,173,4394,10/18/2023,11/8/2023,9/3/2024,1780,19178.62,Empty Description ,6/23/2021,6/23/2021
1781,4,4,26401,4181,1/15/2022,2/13/2022,12/23/2022,1781,5633.33,Empty Description ,4/24/2023,4/24/2023
1782,4,2,23185,3584,1/26/2024,2/18/2024,11/25/2024,1782,39091.81,Empty Description ,9/1/2023,9/1/2023
1783,9,8,21335,3873,11/30/2022,12/12/2022,8/7/2023,1783,44711.01,Empty Description ,7/6/2021,7/6/2021
1784,3,7,12357,7733,8/24/2023,9/8/2023,3/5/2024,1784,25256.4,Empty Description ,6/18/2023,6/18/2023
1785,6,1,11693,7477,5/27/2021,6/21/2021,2/7/2022,1785,23636.87,Empty Description ,10/20/2023,10/20/2023
1786,10,5,5641,8377,7/11/2022,8/7/2022,7/14/2023,1786,14500.78,Empty Description ,9/18/2021,9/18/2021
1787,5,9,8725,2248,4/20/2022,5/8/2022,9/11/2022,1787,4883.46,Empty Description ,1/12/2024,1/12/2024
1788,3,7,9924,6752,7/4/2023,7/23/2023,1/31/2024,1788,14975.36,Empty Description ,10/7/2021,10/7/2021
1789,5,4,10809,4234,4/11/2022,5/3/2022,10/16/2022,1789,46418.86,Empty Description ,1/11/2022,1/11/2022
1790,10,6,2582,9871,7/9/2022,8/7/2022,12/4/2022,1790,12349.13,Empty Description ,2/19/2024,2/19/2024
1791,5,6,14351,4957,3/14/2023,4/1/2023,9/23/2023,1791,27992.67,Empty Description ,12/23/2021,12/23/2021
1792,10,7,27499,2385,4/3/2022,4/10/2022,2/1/2023,1792,11729.95,Empty Description ,3/27/2024,3/27/2024
1793,1,3,22248,7978,11/7/2021,11/11/2021,4/14/2022,1793,48427.47,Empty Description ,6/10/2023,6/10/2023
1794,4,7,14193,8406,9/25/2021,10/17/2021,8/27/2022,1794,40355.65,Empty Description ,8/17/2022,8/17/2022
1795,8,6,5320,8730,10/30/2022,11/23/2022,3/5/2023,1795,41002.22,Empty Description ,9/21/2022,9/21/2022
1796,5,3,7777,1397,5/17/2023,6/6/2023,12/17/2023,1796,2727.37,Empty Description ,9/13/2023,9/13/2023
1797,5,9,8766,7115,10/3/2021,10/19/2021,7/8/2022,1797,34645.49,Empty Description ,5/30/2023,5/30/2023
1798,9,7,20697,6409,1/19/2023,2/7/2023,9/28/2023,1798,30096.73,Empty Description ,5/7/2022,5/7/2022
1799,1,9,2412,9381,7/9/2021,7/30/2021,2/15/2022,1799,6371.68,Empty Description ,2/14/2022,2/14/2022
1800,10,3,23525,5650,5/29/2021,6/11/2021,6/2/2022,1800,47789.4,Empty Description ,5/21/2022,5/21/2022
1801,5,3,21269,9189,10/22/2023,11/18/2023,10/29/2024,1801,26073.76,Empty Description ,4/17/2022,4/17/2022
1802,2,8,24615,5290,1/12/2023,2/9/2023,1/6/2024,1802,35476.33,Empty Description ,3/23/2023,3/23/2023
1803,1,1,18090,1658,1/20/2023,2/11/2023,7/29/2023,1803,8115.52,Empty Description ,9/29/2022,9/29/2022
1804,4,8,13257,6280,3/13/2024,3/25/2024,3/3/2025,1804,22574.77,Empty Description ,10/13/2023,10/13/2023
1805,1,6,24066,4136,7/4/2023,7/27/2023,3/12/2024,1805,43396.8,Empty Description ,5/6/2023,5/6/2023
1806,3,8,18560,4653,5/11/2023,6/2/2023,12/2/2023,1806,22992.76,Empty Description ,6/13/2023,6/13/2023
1807,4,5,7902,6718,6/18/2021,6/20/2021,11/15/2021,1807,22616.73,Empty Description ,8/31/2021,8/31/2021
1808,6,6,19345,4634,11/1/2023,11/28/2023,9/25/2024,1808,13338.96,Empty Description ,1/22/2022,1/22/2022
1809,10,4,8618,2765,5/11/2022,5/16/2022,1/2/2023,1809,18730.86,Empty Description ,3/14/2022,3/14/2022
1810,10,7,2636,9471,5/17/2023,5/28/2023,12/28/2023,1810,10042.71,Empty Description ,4/20/2023,4/20/2023
1811,6,6,26331,3004,9/22/2021,9/23/2021,7/18/2022,1811,12337.33,Empty Description ,12/9/2021,12/9/2021
1812,8,10,23172,8132,5/29/2023,6/25/2023,5/20/2024,1812,17159.49,Empty Description ,4/24/2022,4/24/2022
1813,8,6,20516,1303,9/8/2023,9/23/2023,1/23/2024,1813,114.86,Empty Description ,10/15/2021,10/15/2021
1814,6,4,13288,4554,7/1/2021,7/8/2021,11/24/2021,1814,30482.03,Empty Description ,2/16/2022,2/16/2022
1815,6,8,21740,1355,9/12/2023,9/14/2023,7/6/2024,1815,29380.67,Empty Description ,8/23/2021,8/23/2021
1816,5,5,16838,6319,12/2/2022,12/29/2022,7/25/2023,1816,33744.35,Empty Description ,8/20/2023,8/20/2023
1817,9,4,9432,806,4/27/2021,5/18/2021,12/23/2021,1817,3135.5,Empty Description ,2/24/2022,2/24/2022
1818,6,9,14270,3706,2/27/2022,3/8/2022,12/8/2022,1818,22456.49,Empty Description ,3/7/2022,3/7/2022
1819,2,3,13068,7105,8/27/2022,9/17/2022,7/3/2023,1819,47528.05,Empty Description ,6/25/2021,6/25/2021
1820,8,8,11270,8779,2/18/2023,3/12/2023,10/27/2023,1820,31325.1,Empty Description ,6/13/2023,6/13/2023
1821,2,8,29520,5314,6/28/2022,6/29/2022,6/22/2023,1821,1650.48,Empty Description ,1/5/2023,1/5/2023
1822,8,2,12044,1692,11/30/2022,12/14/2022,8/30/2023,1822,35048.25,Empty Description ,7/8/2023,7/8/2023
1823,10,8,19339,7371,5/12/2022,5/21/2022,12/21/2022,1823,45909.19,Empty Description ,11/1/2023,11/1/2023
1824,5,1,14523,8964,8/19/2022,9/13/2022,6/23/2023,1824,5348.74,Empty Description ,4/23/2022,4/23/2022
1825,7,9,27817,9675,11/21/2023,12/8/2023,7/17/2024,1825,15866.52,Empty Description ,7/31/2021,7/31/2021
1826,1,2,16384,6213,2/7/2022,2/16/2022,10/26/2022,1826,38525.99,Empty Description ,2/1/2022,2/1/2022
1827,6,10,12180,4200,6/27/2022,7/22/2022,7/3/2023,1827,28136.04,Empty Description ,4/16/2021,4/16/2021
1828,5,1,13441,8686,8/7/2022,8/9/2022,11/9/2022,1828,2802.66,Empty Description ,6/16/2023,6/16/2023
1829,3,4,21311,1734,9/23/2022,10/3/2022,2/15/2023,1829,38353.51,Empty Description ,2/17/2022,2/17/2022
1830,5,1,18728,91,10/26/2021,11/24/2021,4/5/2022,1830,24553.71,Empty Description ,11/12/2021,11/12/2021
1831,2,4,3032,5588,12/9/2023,1/4/2024,12/13/2024,1831,46214.82,Empty Description ,10/11/2021,10/11/2021
1832,4,6,3959,6273,10/7/2022,11/4/2022,4/5/2023,1832,2926.42,Empty Description ,5/11/2023,5/11/2023
1833,4,1,27369,724,2/6/2022,2/25/2022,6/5/2022,1833,9474.31,Empty Description ,12/28/2021,12/28/2021
1834,7,8,10833,1117,3/30/2024,4/4/2024,9/25/2024,1834,40346.38,Empty Description ,2/29/2024,2/29/2024
1835,5,6,9216,3166,2/20/2024,3/17/2024,12/14/2024,1835,26515.11,Empty Description ,7/22/2021,7/22/2021
1836,9,9,6102,6838,10/13/2021,11/2/2021,8/5/2022,1836,37509.02,Empty Description ,5/30/2022,5/30/2022
1837,5,9,27718,2665,3/16/2022,3/29/2022,2/28/2023,1837,525.29,Empty Description ,3/29/2024,3/29/2024
1838,4,2,1429,3262,1/27/2024,2/9/2024,5/16/2024,1838,35072.67,Empty Description ,7/11/2021,7/11/2021
1839,8,2,14565,7211,3/6/2022,4/4/2022,10/9/2022,1839,3895.99,Empty Description ,1/31/2022,1/31/2022
1840,1,4,6900,9214,11/21/2023,11/28/2023,4/24/2024,1840,8603.97,Empty Description ,5/3/2021,5/3/2021
1841,9,8,9463,9841,4/10/2022,4/12/2022,10/13/2022,1841,4638.06,Empty Description ,9/18/2023,9/18/2023
1842,1,1,14207,111,9/26/2021,10/18/2021,2/13/2022,1842,47527.63,Empty Description ,5/4/2023,5/4/2023
1843,5,6,12075,1915,2/21/2024,3/7/2024,8/25/2024,1843,19495.28,Empty Description ,4/12/2023,4/12/2023
1844,3,3,19803,6067,3/17/2023,4/8/2023,12/2/2023,1844,26041.81,Empty Description ,10/8/2021,10/8/2021
1845,5,1,6208,4221,7/19/2022,8/16/2022,4/8/2023,1845,17251.49,Empty Description ,4/17/2021,4/17/2021
1846,7,9,6524,7454,7/3/2021,7/8/2021,2/26/2022,1846,42695.08,Empty Description ,5/27/2021,5/27/2021
1847,10,1,14470,312,4/15/2023,4/24/2023,2/18/2024,1847,44150.64,Empty Description ,11/29/2023,11/29/2023
1848,9,10,30000,1802,3/1/2024,3/24/2024,9/2/2024,1848,16294,Empty Description ,4/12/2023,4/12/2023
1849,5,5,2703,1033,3/18/2023,3/24/2023,9/13/2023,1849,36917.15,Empty Description ,6/15/2023,6/15/2023
1850,3,8,29028,9294,11/14/2021,11/19/2021,4/10/2022,1850,39127.64,Empty Description ,7/22/2022,7/22/2022
1851,7,10,19040,343,3/7/2022,3/31/2022,8/28/2022,1851,43583.06,Empty Description ,2/19/2022,2/19/2022
1852,4,6,8762,8892,7/31/2022,8/16/2022,2/13/2023,1852,31722.34,Empty Description ,3/30/2024,3/30/2024
1853,5,2,24338,2489,6/27/2021,7/4/2021,11/13/2021,1853,31534.69,Empty Description ,10/5/2023,10/5/2023
1854,4,1,3834,66,2/27/2022,3/2/2022,7/18/2022,1854,21849.67,Empty Description ,10/31/2021,10/31/2021
1855,5,2,26959,9843,1/15/2022,1/24/2022,1/9/2023,1855,1630.02,Empty Description ,9/15/2022,9/15/2022
1856,7,5,7937,1465,6/14/2022,6/26/2022,5/23/2023,1856,46285.99,Empty Description ,1/8/2023,1/8/2023
1857,8,1,12658,5785,3/11/2024,3/15/2024,7/15/2024,1857,47994.04,Empty Description ,3/3/2022,3/3/2022
1858,5,9,10187,9335,8/29/2023,9/5/2023,4/29/2024,1858,31644.32,Empty Description ,6/13/2022,6/13/2022
1859,10,10,28598,7635,1/10/2023,1/13/2023,12/13/2023,1859,33616.11,Empty Description ,2/21/2024,2/21/2024
1860,7,7,24095,8005,12/23/2023,12/31/2023,8/7/2024,1860,23601.24,Empty Description ,8/30/2021,8/30/2021
1861,6,1,6280,5266,7/16/2022,7/27/2022,5/22/2023,1861,32079.69,Empty Description ,12/29/2023,12/29/2023
1862,7,1,12492,2759,7/15/2022,8/12/2022,12/20/2022,1862,11043.95,Empty Description ,1/16/2024,1/16/2024
1863,9,7,17513,6567,11/1/2023,11/14/2023,3/26/2024,1863,13308.41,Empty Description ,7/10/2022,7/10/2022
1864,5,7,14688,5155,4/24/2023,5/15/2023,1/11/2024,1864,30622.36,Empty Description ,10/30/2022,10/30/2022
1865,10,2,6913,6489,9/27/2023,10/8/2023,9/26/2024,1865,34357.23,Empty Description ,9/30/2021,9/30/2021
1866,3,3,24230,9816,6/13/2022,6/22/2022,4/2/2023,1866,22729.91,Empty Description ,7/17/2022,7/17/2022
1867,2,9,21695,8093,4/23/2022,5/4/2022,10/23/2022,1867,6830.49,Empty Description ,2/4/2023,2/4/2023
1868,2,9,8937,7743,2/11/2023,2/28/2023,10/19/2023,1868,15961.37,Empty Description ,1/23/2023,1/23/2023
1869,10,2,19465,4447,9/25/2021,10/22/2021,1/21/2022,1869,11314.8,Empty Description ,11/2/2022,11/2/2022
1870,8,9,13493,5740,4/20/2022,5/2/2022,12/3/2022,1870,2239.13,Empty Description ,11/29/2022,11/29/2022
1871,7,1,26967,3893,5/29/2022,6/23/2022,6/9/2023,1871,39702.93,Empty Description ,2/16/2024,2/16/2024
1872,7,2,1407,4033,12/12/2022,1/1/2023,12/23/2023,1872,47587.07,Empty Description ,9/13/2023,9/13/2023
1873,7,2,5132,4214,2/27/2023,3/9/2023,8/25/2023,1873,39039.99,Empty Description ,4/25/2022,4/25/2022
1874,2,6,13733,499,7/18/2021,7/30/2021,12/3/2021,1874,24605.06,Empty Description ,7/16/2022,7/16/2022
1875,9,9,23768,3937,1/20/2024,2/8/2024,10/26/2024,1875,42790.28,Empty Description ,8/2/2021,8/2/2021
1876,6,6,10628,8583,1/31/2023,2/6/2023,5/9/2023,1876,42250.99,Empty Description ,6/7/2022,6/7/2022
1877,8,2,16513,1479,12/15/2023,12/25/2023,9/22/2024,1877,36949.74,Empty Description ,9/11/2022,9/11/2022
1878,6,4,24010,9326,5/28/2022,6/7/2022,11/17/2022,1878,22120.16,Empty Description ,1/4/2022,1/4/2022
1879,1,8,21049,8889,11/3/2021,12/2/2021,3/7/2022,1879,8222.17,Empty Description ,7/13/2023,7/13/2023
1880,8,3,12378,8111,3/17/2022,4/13/2022,3/21/2023,1880,43161.89,Empty Description ,12/14/2021,12/14/2021
1881,5,9,2177,1999,11/9/2022,11/29/2022,4/23/2023,1881,22026.43,Empty Description ,1/18/2024,1/18/2024
1882,7,7,1777,1315,3/11/2022,3/25/2022,6/27/2022,1882,17779.07,Empty Description ,6/12/2021,6/12/2021
1883,1,8,27299,5399,10/31/2023,11/6/2023,7/24/2024,1883,35624.01,Empty Description ,5/20/2022,5/20/2022
1884,7,5,20564,5666,6/28/2022,7/22/2022,5/26/2023,1884,5701.1,Empty Description ,10/28/2023,10/28/2023
1885,8,9,1395,9404,9/15/2023,9/24/2023,1/3/2024,1885,19949.72,Empty Description ,11/3/2021,11/3/2021
1886,1,5,14627,4597,6/15/2021,7/12/2021,6/28/2022,1886,21273.21,Empty Description ,11/8/2022,11/8/2022
1887,8,7,1902,8182,6/1/2022,6/17/2022,10/14/2022,1887,23615.66,Empty Description ,12/8/2022,12/8/2022
1888,5,5,22549,3668,3/26/2023,4/4/2023,1/12/2024,1888,29946.74,Empty Description ,7/6/2023,7/6/2023
1889,7,9,24107,9187,9/16/2023,9/30/2023,3/14/2024,1889,46905.74,Empty Description ,5/28/2023,5/28/2023
1890,5,7,5028,3668,12/24/2023,1/22/2024,10/2/2024,1890,48046.63,Empty Description ,11/1/2021,11/1/2021
1891,7,8,15265,884,1/2/2022,1/3/2022,12/26/2022,1891,43265.19,Empty Description ,5/20/2023,5/20/2023
1892,1,5,5112,5231,10/14/2023,10/26/2023,7/7/2024,1892,4185.29,Empty Description ,10/25/2023,10/25/2023
1893,3,10,28929,756,6/2/2023,6/8/2023,6/2/2024,1893,49893.62,Empty Description ,5/14/2023,5/14/2023
1894,3,2,26307,5699,9/14/2022,9/20/2022,7/15/2023,1894,27031.38,Empty Description ,4/13/2023,4/13/2023
1895,6,1,22194,8582,12/10/2022,12/17/2022,8/5/2023,1895,33193.04,Empty Description ,10/19/2023,10/19/2023
1896,1,6,23638,1800,6/7/2023,7/3/2023,11/14/2023,1896,27918.24,Empty Description ,9/23/2023,9/23/2023
1897,4,3,14760,8745,5/31/2021,6/8/2021,11/23/2021,1897,3949.82,Empty Description ,6/24/2023,6/24/2023
1898,8,10,22837,5865,3/22/2022,3/27/2022,8/31/2022,1898,45214.5,Empty Description ,10/25/2023,10/25/2023
1899,6,7,27429,7413,5/1/2023,5/26/2023,5/2/2024,1899,16129.65,Empty Description ,3/9/2023,3/9/2023
1900,4,10,25636,8390,10/27/2021,11/17/2021,7/19/2022,1900,34838.42,Empty Description ,10/17/2023,10/17/2023
1901,1,1,26703,9837,7/22/2023,7/31/2023,11/27/2023,1901,33345.68,Empty Description ,6/30/2023,6/30/2023
1902,4,3,15337,8103,9/6/2022,9/19/2022,3/19/2023,1902,39968.25,Empty Description ,10/9/2022,10/9/2022
1903,2,10,2456,2209,8/21/2021,9/14/2021,4/1/2022,1903,42166.62,Empty Description ,3/14/2022,3/14/2022
1904,1,1,3722,5396,1/14/2022,1/25/2022,1/6/2023,1904,46666.99,Empty Description ,5/14/2021,5/14/2021
1905,8,6,23132,1222,10/15/2023,11/11/2023,2/22/2024,1905,5381,Empty Description ,4/8/2021,4/8/2021
1906,1,7,28124,7293,2/20/2024,2/24/2024,7/16/2024,1906,31096.32,Empty Description ,5/15/2023,5/15/2023
1907,5,4,24236,4472,10/9/2021,10/24/2021,4/14/2022,1907,19158.26,Empty Description ,6/19/2023,6/19/2023
1908,7,6,16772,8859,7/12/2022,8/10/2022,7/25/2023,1908,16290.84,Empty Description ,2/26/2022,2/26/2022
1909,3,5,25736,9047,8/16/2021,9/14/2021,2/10/2022,1909,26586.06,Empty Description ,8/23/2023,8/23/2023
1910,7,5,27216,1006,7/20/2023,8/2/2023,2/6/2024,1910,12754.3,Empty Description ,7/22/2021,7/22/2021
1911,2,9,3613,9571,10/12/2022,10/24/2022,6/12/2023,1911,37088.53,Empty Description ,5/22/2021,5/22/2021
1912,2,2,15306,40,11/6/2023,11/7/2023,10/11/2024,1912,9410.35,Empty Description ,9/13/2021,9/13/2021
1913,6,1,5318,9499,1/10/2023,1/21/2023,5/3/2023,1913,16918.93,Empty Description ,12/19/2023,12/19/2023
1914,1,4,29252,8834,7/5/2021,7/10/2021,4/14/2022,1914,2814.12,Empty Description ,3/23/2024,3/23/2024
1915,7,9,15349,3721,2/5/2022,2/12/2022,8/20/2022,1915,27258.22,Empty Description ,12/14/2022,12/14/2022
1916,10,2,24664,4651,12/13/2021,1/7/2022,9/25/2022,1916,16052.06,Empty Description ,3/18/2024,3/18/2024
1917,3,3,15283,8691,8/12/2023,8/22/2023,8/18/2024,1917,36915.76,Empty Description ,12/26/2022,12/26/2022
1918,7,8,5089,9728,6/22/2022,7/8/2022,1/15/2023,1918,16956.51,Empty Description ,11/2/2023,11/2/2023
1919,8,5,23986,7473,7/29/2022,8/8/2022,6/26/2023,1919,20384.7,Empty Description ,9/23/2021,9/23/2021
1920,5,5,8847,5674,11/9/2022,11/10/2022,8/26/2023,1920,40975.11,Empty Description ,8/2/2022,8/2/2022
1921,4,6,22103,501,12/5/2021,12/25/2021,7/23/2022,1921,48866.62,Empty Description ,3/23/2024,3/23/2024
1922,7,9,3911,7068,6/13/2023,6/22/2023,2/3/2024,1922,49052.26,Empty Description ,11/28/2023,11/28/2023
1923,7,10,25472,2375,12/28/2022,1/19/2023,6/7/2023,1923,34843.67,Empty Description ,6/7/2022,6/7/2022
1924,7,8,10119,8758,1/1/2023,1/30/2023,10/3/2023,1924,47272.85,Empty Description ,9/12/2022,9/12/2022
1925,3,4,8895,3560,5/6/2022,5/11/2022,4/17/2023,1925,22486.08,Empty Description ,12/27/2021,12/27/2021
1926,4,3,8520,7853,11/21/2023,12/1/2023,6/26/2024,1926,3428.2,Empty Description ,6/18/2022,6/18/2022
1927,10,5,12218,178,3/11/2022,4/6/2022,1/13/2023,1927,38014.08,Empty Description ,2/16/2023,2/16/2023
1928,10,6,21308,5087,9/20/2022,10/8/2022,9/11/2023,1928,32156.1,Empty Description ,9/1/2022,9/1/2022
1929,4,8,27438,8905,4/29/2021,5/6/2021,3/7/2022,1929,13308.17,Empty Description ,4/20/2023,4/20/2023
1930,2,6,29379,310,5/21/2023,5/24/2023,5/4/2024,1930,33342.55,Empty Description ,4/25/2022,4/25/2022
1931,2,4,22618,504,3/21/2022,3/26/2022,8/20/2022,1931,34256.24,Empty Description ,2/3/2023,2/3/2023
1932,6,5,27621,1324,10/1/2021,10/29/2021,8/23/2022,1932,23484.97,Empty Description ,7/25/2021,7/25/2021
1933,8,8,3974,6840,9/18/2022,10/7/2022,2/9/2023,1933,7297.38,Empty Description ,9/1/2021,9/1/2021
1934,9,10,22437,7576,12/20/2021,1/9/2022,6/10/2022,1934,2691.61,Empty Description ,7/10/2023,7/10/2023
1935,5,2,9986,4710,9/11/2023,9/22/2023,1/19/2024,1935,36809.74,Empty Description ,10/31/2022,10/31/2022
1936,6,8,26211,5927,10/27/2021,11/15/2021,10/27/2022,1936,48121.84,Empty Description ,5/4/2023,5/4/2023
1937,9,6,29216,5886,6/16/2023,6/28/2023,12/29/2023,1937,27925.73,Empty Description ,6/28/2021,6/28/2021
1938,7,4,14149,234,2/4/2024,2/16/2024,11/29/2024,1938,27378.72,Empty Description ,9/26/2022,9/26/2022
